# x [Mpc/h]	y [Mpc/h]	z [Mpc/h]	Mh [Msun]
 39.9781	 59.5238	 40.9746	0.0000e+00
 30.9139	 63.7116	 52.4159	6.2449e+09
 33.8345	 62.0239	 50.3645	1.5612e+09
 34.3494	 57.4691	 52.5763	3.1224e+09
 37.3688	 57.7204	 45.1441	4.6837e+09
 34.5446	  0.2499	 52.1933	6.0714e+09
 34.8301	 60.9623	 50.0929	5.7245e+09
 39.0683	  2.1025	 43.3439	1.0408e+09
 38.5439	 60.2131	 41.3380	5.5510e+09
 38.9769	  1.1052	 45.8984	2.9490e+09
 24.3459	 62.2132	 58.7333	5.8979e+09
 27.4887	 61.3309	 58.1488	5.8979e+09
 26.1412	 63.0018	 58.9700	0.0000e+00
 33.8864	 57.3177	 55.0198	5.3775e+09
 32.4096	 63.4944	 56.0848	0.0000e+00
 27.7096	 60.2887	 61.7808	5.7245e+09
 27.7809	 60.0563	 62.9574	5.5510e+09
 25.3024	  0.5303	 57.9695	5.3775e+09
 30.5971	 61.9557	 61.3261	5.8979e+09
 31.9854	 61.4065	 61.7787	4.1632e+09
 31.8192	 62.5927	 60.2563	5.3775e+09
 33.9569	 58.7856	 57.6512	4.6837e+09
 32.4856	 62.2429	 60.8192	2.2551e+09
 33.0000	 61.1406	 58.0019	4.8571e+09
 37.7168	  1.0091	  1.6082	5.2041e+09
 41.8194	  3.3456	  3.4088	6.2449e+09
 44.0174	 12.9466	  2.6858	0.0000e+00
 48.3352	  4.1014	  9.2912	4.8571e+09
 48.8763	  2.9075	 10.6754	0.0000e+00
 49.5595	  3.5111	 10.7745	2.6020e+09
 49.4157	  3.4307	 14.5966	3.4694e+09
 49.8964	  4.8613	 14.7584	4.1632e+09
 49.4886	 63.5323	 13.3860	4.3367e+09
 50.6051	  7.6585	 13.1504	5.7245e+09
 45.7941	 12.5782	 21.7658	5.0306e+09
 51.6102	  4.0139	 14.4653	0.0000e+00
 51.9766	  0.2093	 14.9569	3.4694e+09
 51.2254	  6.6018	 12.1667	0.0000e+00
 43.2173	  1.8786	 29.4609	4.8571e+09
 45.0189	  9.0359	 21.9494	2.6020e+09
 46.2086	 10.1235	 20.6849	2.9490e+09
 47.7028	  6.3663	 19.6209	4.6837e+09
 47.0629	 11.1438	 26.0169	5.0306e+09
 41.5930	 63.7526	 31.5478	5.3775e+09
 43.9751	  7.4074	 33.3560	5.2041e+09
 37.6791	 12.1340	 43.4862	3.6428e+09
 39.4378	  5.2885	 47.3084	4.8571e+09
 41.7059	  4.8121	 41.1045	4.5102e+09
 41.2397	  7.1574	 41.3063	3.9898e+09
 44.7333	  6.1981	 43.0817	5.5510e+09
 44.1992	 11.1680	 42.0036	4.3367e+09
 35.1879	  4.5100	 54.2203	5.3775e+09
 35.2969	  4.7077	 50.0682	4.5102e+09
 35.2033	  4.6105	 50.2851	5.0306e+09
 37.7506	  4.2933	 57.6638	6.0714e+09
 36.9056	  3.8352	 50.4790	5.8979e+09
 39.5123	  5.3968	 59.8592	6.4183e+09
 44.0327	 13.0519	 52.0677	5.8979e+09
 41.7124	  3.0537	 58.2684	5.8979e+09
 46.5377	 11.7852	 55.4619	3.9898e+09
 44.3979	 12.6382	 51.5013	5.7245e+09
 41.2642	 11.8097	  1.8650	0.0000e+00
 43.0541	  5.6536	  4.2173	5.2041e+09
 43.2370	 11.8808	  0.4838	0.0000e+00
 42.1866	  8.9410	 63.7852	3.9898e+09
 41.0252	  7.3390	 61.5130	5.3775e+09
 44.5397	  6.3685	  3.7449	0.0000e+00
 41.5524	  6.6506	 63.7070	5.8979e+09
 44.4813	  8.0586	  1.0547	5.3775e+09
 44.2017	 12.4474	  1.7474	5.7245e+09
 44.7361	 12.9673	  2.9343	0.0000e+00
 44.6358	 12.7990	  2.3782	4.8571e+09
 44.2704	 13.1862	  3.3593	0.0000e+00
 43.7559	 12.9092	  2.6178	0.0000e+00
 49.0178	 12.2563	  6.1948	0.0000e+00
 49.5620	 13.6453	 10.3263	5.3775e+09
 44.8386	 15.4884	 23.7477	1.2143e+09
 48.2048	 10.0742	 18.7700	0.0000e+00
 44.1013	 16.3042	 25.4561	4.3367e+09
 45.9458	 11.5017	 20.5166	3.9898e+09
 41.1347	 17.0534	 38.2888	4.8571e+09
 42.5664	 18.1207	 39.2329	8.6734e+08
 44.6439	 14.5077	 34.0024	6.0714e+09
 39.7790	 17.8129	 39.6154	0.0000e+00
 39.5904	 18.2774	 39.7902	0.0000e+00
 37.6905	 20.2907	 39.1691	0.0000e+00
 38.4083	 20.0168	 39.6760	5.0306e+09
 41.6478	 20.2561	 43.4963	3.9898e+09
 40.6335	 21.8635	 41.7535	0.0000e+00
 41.6014	 17.0750	 45.2761	5.0306e+09
 43.1220	 12.4356	 44.7728	5.7245e+09
 43.2114	 12.0624	 60.6007	2.7755e+09
 43.3297	 12.1885	 60.6554	5.2041e+09
 46.2484	 16.8504	 53.7225	4.6837e+09
 42.7461	 21.3137	 45.1274	5.8979e+09
 46.0769	 14.6484	 56.6910	0.0000e+00
 44.6369	 12.8042	 60.8995	4.8571e+09
 44.1037	 20.7917	  7.0679	6.0714e+09
 44.9097	 11.0090	  3.0618	4.6837e+09
 47.9077	 20.5594	  1.9915	5.8979e+09
 49.5504	 20.2575	 63.8279	4.6837e+09
 49.1272	 18.7666	  7.2605	3.8163e+09
 47.1640	 18.3984	 14.8695	5.5510e+09
 50.2039	 13.0611	  6.9366	3.6428e+09
 50.1490	 17.9271	 11.0128	5.2041e+09
 47.6784	 20.5152	 15.8955	5.7245e+09
 45.8986	 20.0959	 23.5592	4.6837e+09
 44.4325	 26.8436	 23.8326	0.0000e+00
 48.3142	 20.3545	 14.4689	6.0714e+09
 46.9299	 21.7509	 18.0215	5.2041e+09
 43.4804	 19.4744	 29.2721	5.3775e+09
 43.6571	 27.0422	 24.4169	0.0000e+00
 44.2324	 25.7389	 23.1761	3.8163e+09
 41.0545	 20.0834	 35.6975	5.0306e+09
 38.8470	 26.1173	 33.2627	0.0000e+00
 38.2080	 25.1938	 34.3237	3.2959e+09
 39.8187	 23.5390	 41.2599	4.6837e+09
 39.5624	 21.1162	 39.8884	5.2041e+09
 44.3516	 21.6736	 44.5446	3.8163e+09
 45.4813	 25.6919	 48.4689	0.0000e+00
 45.4386	 20.8802	 54.6073	3.6428e+09
 48.8301	 24.1434	 53.0306	6.0714e+09
 43.8830	 20.5573	 48.1819	4.6837e+09
 42.0599	 23.8166	 42.6579	5.0306e+09
 45.9264	 21.9535	 47.5178	5.8979e+09
 43.0940	 12.8044	 63.6598	5.2041e+09
 43.3259	 21.2815	 57.5681	5.2041e+09
 48.6722	 24.2636	 52.8984	2.9490e+09
 44.7526	 16.2750	 59.9960	4.6837e+09
 45.6823	 17.0622	  0.1003	2.9490e+09
 47.9487	 17.9160	 62.8925	4.5102e+09
 48.1364	 18.1631	 60.6964	1.9082e+09
 46.1564	 26.5497	 13.4313	2.9490e+09
 43.7237	 29.6301	  1.5296	5.7245e+09
 44.8025	 31.6871	  9.8151	4.3367e+09
 43.9209	 33.3181	  9.0804	0.0000e+00
 45.9070	 30.6265	 10.3460	4.3367e+09
 46.4416	 29.1854	 12.0728	5.2041e+09
 46.8507	 28.7382	 16.7984	4.8571e+09
 41.9387	 25.6341	 27.5711	0.0000e+00
 44.2146	 26.2457	 24.1910	0.0000e+00
 45.4635	 34.9138	 21.3247	4.3367e+09
 37.0693	 22.6153	 38.0139	3.2959e+09
 40.6749	 27.7072	 36.3615	5.5510e+09
 38.7093	 22.2809	 40.0945	5.8979e+09
 44.8829	 26.6027	 50.8082	4.6837e+09
 44.5763	 25.8109	 47.9936	0.0000e+00
 44.4191	 25.0028	 48.2327	4.8571e+09
 49.5171	 23.4522	 56.1931	0.0000e+00
 46.6552	 23.7573	 52.8668	5.0306e+09
 44.3504	 27.5922	 60.4249	5.8979e+09
 47.0674	 25.3052	 55.3485	5.3775e+09
 50.9552	 20.4400	 57.7410	6.2449e+09
 44.2616	 41.0604	 11.7041	5.8979e+09
 45.4298	 35.9943	  8.6852	2.9490e+09
 47.2767	 33.2561	  6.4446	2.7755e+09
 39.9117	 40.8734	 15.5174	4.8571e+09
 45.4655	 37.4144	 21.3519	0.0000e+00
 43.5390	 34.5896	  9.7644	4.8571e+09
 43.4757	 39.0506	 15.8812	5.7245e+09
 43.4483	 40.2531	 20.9693	0.0000e+00
 46.2797	 35.4809	 20.3981	0.0000e+00
 42.4116	 43.1918	 18.1812	5.5510e+09
 45.2615	 34.9891	 20.7311	0.0000e+00
 42.9643	 40.2599	 20.3909	0.0000e+00
 45.3060	 35.7546	 21.5029	0.0000e+00
 42.9273	 41.4511	 21.0111	3.2959e+09
 44.8371	 35.2170	 21.4579	0.0000e+00
 40.9254	 31.5513	 33.0003	0.0000e+00
 40.6801	 32.4551	 33.9473	0.0000e+00
 40.9558	 34.2030	 31.9267	5.8979e+09
 41.4317	 33.7273	 32.9023	0.0000e+00
 40.5312	 28.6822	 36.3084	5.8979e+09
 41.7955	 30.8981	 36.3877	3.6428e+09
 43.0489	 37.6707	 53.9996	4.6837e+09
 45.0205	 27.9034	 51.4591	5.3775e+09
 41.4113	 33.4583	 52.6561	2.2551e+09
 41.0268	 39.9138	  1.6719	5.3775e+09
 41.1431	 33.5811	 53.2250	4.3367e+09
 42.5426	 39.3003	  3.9540	3.6428e+09
 39.4430	 37.6561	 54.5820	5.3775e+09
 41.9704	 32.1576	 52.2291	3.2959e+09
 45.0644	 27.1908	 55.5681	4.1632e+09
 43.9904	 32.2357	 63.0876	4.6837e+09
 45.0704	 31.2400	  0.7624	4.5102e+09
 43.5384	 37.5405	  1.4933	4.5102e+09
 44.6556	 34.4924	 55.4086	3.9898e+09
 44.4663	 34.5610	 55.3996	4.8571e+09
 45.7215	 33.5444	 55.3552	5.2041e+09
 47.0331	 32.2020	 57.4022	5.2041e+09
 47.9170	 30.1220	 61.6950	6.0714e+09
 47.4440	 28.0248	 58.6632	5.7245e+09
 46.7586	 36.8803	 55.0511	4.3367e+09
 42.7049	 47.7932	  7.4019	3.8163e+09
 43.9026	 47.4507	 10.1628	5.5510e+09
 44.2896	 43.4831	 10.6399	4.8571e+09
 44.1810	 46.2137	 10.8489	4.8571e+09
 44.9035	 43.8973	 11.4883	4.3367e+09
 47.8141	 39.0043	  4.4919	0.0000e+00
 40.3112	 43.8756	 17.2604	5.7245e+09
 42.4331	 43.3198	 17.6043	3.8163e+09
 42.9139	 43.9497	 14.6123	6.0714e+09
 43.6509	 43.7463	 16.2959	5.2041e+09
 43.3865	 40.8722	 22.1858	0.0000e+00
 43.4081	 42.4463	 18.8088	0.0000e+00
 43.4827	 41.1158	 20.4130	0.0000e+00
 40.6973	 37.6393	 32.6798	0.0000e+00
 40.7518	 37.7516	 32.6021	0.0000e+00
 40.2548	 36.6337	 31.7467	3.6428e+09
 40.8976	 38.2665	 30.9944	3.2959e+09
 41.2854	 38.6811	 25.7597	0.0000e+00
 46.7945	 44.5321	 35.3029	0.0000e+00
 39.4525	 43.6233	 43.6291	5.2041e+09
 37.7472	 37.8565	 45.5932	4.3367e+09
 39.9510	 36.7619	 46.0702	3.9898e+09
 40.0793	 40.6389	 40.5532	3.9898e+09
 39.5083	 42.6046	 41.5280	4.1632e+09
 42.1091	 43.0844	 40.3062	4.3367e+09
 42.9240	 35.6826	 44.3559	2.4286e+09
 42.2479	 38.8782	 35.9514	4.5102e+09
 47.8224	 36.6718	 47.5219	5.5510e+09
 41.2838	 37.5691	 51.0327	5.3775e+09
 44.5536	 41.0947	 50.0741	5.0306e+09
 39.7630	 44.2540	 61.6880	2.4286e+09
 41.4329	 46.5652	 58.5943	4.5102e+09
 45.4707	 45.9913	  4.3114	1.0408e+09
 42.1598	 52.3420	 12.8336	0.0000e+00
 39.9347	 51.7518	  8.6078	4.8571e+09
 39.9080	 56.5417	  6.2471	4.6837e+09
 40.1887	 53.1875	  4.8471	6.0714e+09
 43.1491	 46.9384	  8.2188	6.0714e+09
 44.0213	 46.7960	 12.0538	0.0000e+00
 43.8771	 54.2630	 13.7177	2.2551e+09
 44.1029	 54.2529	 11.9906	5.0306e+09
 44.0161	 51.6089	  4.1957	5.0306e+09
 43.3790	 49.0139	  5.8744	3.2959e+09
 44.4180	 47.1894	  5.2275	4.1632e+09
 40.7613	 47.8325	 15.0135	1.9082e+09
 42.6089	 53.1217	 13.9043	0.0000e+00
 42.0940	 51.8450	 12.6507	0.0000e+00
 44.3348	 46.9445	 21.5953	0.0000e+00
 45.0141	 50.0245	 22.7443	5.5510e+09
 45.8796	 53.9357	 19.4074	3.8163e+09
 44.2810	 45.7004	 24.8275	4.8571e+09
 45.5513	 46.9286	 23.0836	6.0714e+09
 43.5090	 49.7297	 30.9389	4.8571e+09
 43.8735	 50.8824	 27.4615	1.3877e+09
 44.6645	 46.8539	 33.4030	3.9898e+09
 43.5490	 43.7553	 28.8344	2.6020e+09
 45.1484	 50.9795	 29.5555	4.5102e+09
 47.0161	 45.3103	 33.1057	6.0714e+09
 46.8266	 44.8123	 35.5679	0.0000e+00
 47.6994	 44.6980	 28.1021	4.3367e+09
 40.6346	 55.5168	 43.6049	4.6837e+09
 43.1370	 45.7129	 43.8227	3.4694e+09
 44.4717	 52.0207	 44.4021	3.1224e+09
 35.7994	 51.9548	 54.0202	5.3775e+09
 37.3249	 53.7191	 54.9690	2.7755e+09
 41.0768	 47.5729	 56.5814	1.0408e+09
 38.7131	 56.4731	 56.6252	4.5102e+09
 43.9491	 48.2488	 48.7651	5.8979e+09
 42.4789	 51.3418	 50.5615	5.3775e+09
 41.5520	 51.9792	 54.3028	5.2041e+09
 39.6581	 54.2242	  2.1200	3.1224e+09
 37.6615	 55.0400	 61.6845	5.3775e+09
 39.5865	 49.1659	 61.1606	0.0000e+00
 42.9756	 51.2755	  2.5213	4.3367e+09
 40.6263	 53.4335	  1.7253	4.8571e+09
 42.4101	 47.6272	  0.2380	6.2449e+09
 41.9568	  2.6916	  3.3868	4.1632e+09
 39.4734	 57.8374	  5.5092	3.8163e+09
 46.5475	  1.6823	  9.8502	5.7245e+09
 46.9174	  3.5028	  9.6890	3.2959e+09
 44.5323	 56.1152	 11.7676	4.8571e+09
 42.9882	 56.1608	 12.9311	4.8571e+09
 44.2872	 59.1038	 11.8597	5.2041e+09
 42.3404	 52.1298	 13.1050	0.0000e+00
 45.5234	 57.6621	 14.0705	4.8571e+09
 46.9198	 58.7553	 14.2037	1.0408e+09
 46.1130	 53.8656	 22.8250	0.0000e+00
 47.6707	 60.1570	 15.0864	2.0816e+09
 45.4776	 54.9049	 20.7963	3.4694e+09
 44.8293	 54.9676	 20.4442	0.0000e+00
 46.2274	 55.4337	 20.8884	3.2959e+09
 46.8464	 61.1879	 20.9951	6.0714e+09
 46.9102	 57.1927	 20.4241	5.7245e+09
 40.7727	 59.7370	 39.2670	5.5510e+09
 42.8296	 58.3668	 38.1125	5.5510e+09
 45.1941	 54.1173	 28.8962	5.2041e+09
 44.5104	 56.1921	 38.2991	4.6837e+09
 47.2518	 52.6363	 23.4901	6.4183e+09
 44.2369	 61.6823	 37.7802	4.5102e+09
 41.0834	 58.3551	 42.5672	5.5510e+09
 39.2906	 60.1081	 49.7841	5.7245e+09
 39.6236	 62.3583	 47.4665	3.8163e+09
 40.5997	 62.1268	 45.4620	4.3367e+09
 41.4925	 63.4806	 45.5408	5.7245e+09
 39.1883	 57.2271	 53.4357	3.1224e+09
 37.7739	 59.2235	 55.3910	5.5510e+09
 37.7978	 63.4464	 56.3907	6.4183e+09
 38.1933	 59.3797	  3.2610	0.0000e+00
 39.1349	 60.7522	 61.6319	5.2041e+09
 38.5414	 62.7507	 59.8025	5.5510e+09
 39.2685	 57.6085	 59.3190	5.2041e+09
 40.1067	 62.4761	 63.8576	3.6428e+09
 48.1427	  7.2096	  8.1987	3.8163e+09
 44.8562	  6.0494	  3.8663	0.0000e+00
 47.3847	  5.3755	  7.8895	5.7245e+09
 47.5691	  4.9293	  7.7629	3.4694e+09
 50.5923	  6.9188	 12.4099	0.0000e+00
 52.2976	  2.6991	 15.4598	0.0000e+00
 52.3591	  4.6925	 14.8045	2.7755e+09
 51.2448	  4.3317	 14.2648	0.0000e+00
 53.4827	  2.5486	 14.3782	3.1224e+09
 51.6452	  4.0902	 13.8665	0.0000e+00
 47.4939	  8.7386	 27.8629	5.2041e+09
 50.3751	  0.6134	 19.4480	5.0306e+09
 50.2398	  4.4132	 24.7919	3.1224e+09
 51.4411	  4.0915	 29.0265	3.8163e+09
 50.8890	 11.5446	 30.5079	4.3367e+09
 54.9053	  2.1600	 27.7142	4.3367e+09
 47.7716	 13.3699	 35.1922	5.3775e+09
 48.5087	  9.9290	 34.9008	2.9490e+09
 49.0473	  7.9226	 32.1206	5.0306e+09
 51.3562	  4.9455	 34.2957	5.3775e+09
 49.6301	 11.9710	 33.7347	4.5102e+09
 53.1250	  3.6772	 30.7081	5.3775e+09
 45.7074	 10.3758	 40.1197	4.6837e+09
 45.8855	  5.0795	 46.9213	5.2041e+09
 46.7476	  6.9128	 46.7456	5.3775e+09
 48.3219	 10.0459	 46.4691	4.1632e+09
 49.9335	  8.9731	 38.8686	5.3775e+09
 50.4493	  4.5344	 41.3717	4.6837e+09
 50.1369	  8.1751	 42.4554	5.5510e+09
 52.9811	  5.8113	 43.2970	6.2449e+09
 46.0788	  4.6483	 53.3183	3.2959e+09
 49.6556	  7.5051	 54.9829	5.0306e+09
 48.0994	  9.4637	 59.7993	6.2449e+09
 49.4274	  7.4004	 54.7756	0.0000e+00
 50.5877	  8.6993	 54.7934	5.7245e+09
 51.3977	  3.8974	 57.6490	4.6837e+09
 49.0330	  6.9706	 54.9108	0.0000e+00
 49.3386	  9.5270	 57.9491	0.0000e+00
 51.0272	  8.9072	 53.6426	0.0000e+00
 46.0049	  8.1768	  4.2280	3.8163e+09
 48.6454	  7.1621	 60.2278	2.4286e+09
 45.9223	  7.1504	  4.4890	4.8571e+09
 49.8772	  7.0489	 63.4234	3.2959e+09
 52.4403	 12.2664	  4.0694	5.2041e+09
 49.1831	 13.7971	  6.7687	5.7245e+09
 49.4487	  8.0736	 11.2315	0.0000e+00
 50.2162	  7.8978	 17.0505	5.0306e+09
 48.8172	 10.9671	 19.2404	3.8163e+09
 47.8096	 12.3516	 20.5017	0.0000e+00
 48.2000	 11.5426	 18.7632	6.0714e+09
 43.8490	 15.1555	 30.2659	5.8979e+09
 44.1351	 18.6716	 32.1421	4.5102e+09
 53.7740	 12.3644	 29.6311	5.0306e+09
 46.6091	 15.1392	 34.1850	5.2041e+09
 50.0591	 17.2495	 38.7434	0.0000e+00
 44.0987	 18.5095	 44.1707	5.7245e+09
 46.7479	 15.1174	 39.6918	5.0306e+09
 47.5971	 17.5991	 39.5080	0.0000e+00
 45.6868	 18.7795	 41.5527	3.2959e+09
 46.0094	 17.2825	 41.7517	3.4694e+09
 46.9509	 18.2986	 46.5121	5.0306e+09
 48.4122	 18.8561	 40.2546	5.5510e+09
 47.5058	 20.7729	 46.5032	0.0000e+00
 50.1985	 17.9388	 42.0088	4.5102e+09
 49.4258	 20.9652	 48.1241	2.7755e+09
 52.5955	 13.1243	 45.0603	4.5102e+09
 48.8915	 22.9884	 50.6281	5.3775e+09
 45.2815	 14.6274	 51.7134	5.3775e+09
 46.9617	 18.4455	 46.5890	5.2041e+09
 49.4939	 21.9582	 52.8595	5.3775e+09
 44.9964	 13.6801	 59.8834	0.0000e+00
 47.8327	 18.9570	 57.1291	5.2041e+09
 48.5103	 15.1750	  2.8907	4.5102e+09
 49.7147	 20.9715	 59.5300	4.3367e+09
 51.3609	 11.6467	  4.4461	0.0000e+00
 51.7064	 12.1965	  2.4978	3.2959e+09
 51.6703	 13.4302	 63.5727	4.1632e+09
 51.5098	 13.9896	 63.0311	5.2041e+09
 49.2187	 14.5003	  5.6530	6.2449e+09
 47.1213	 24.5024	 12.3489	3.4694e+09
 51.7303	 18.0798	  8.0110	4.6837e+09
 51.4465	 17.5282	  7.0552	0.0000e+00
 52.0048	 17.1268	  7.7777	0.0000e+00
 44.6602	 25.5968	 22.0015	3.4694e+09
 47.2055	 20.5916	 14.6121	3.4694e+09
 44.5866	 23.9364	 20.6376	5.2041e+09
 45.3265	 23.8822	 18.4604	2.2551e+09
 45.7470	 22.7217	 20.8048	2.7755e+09
 48.5547	 17.0674	 22.3635	4.8571e+09
 50.8752	 17.6361	 18.6942	4.8571e+09
 51.9016	 25.2236	 19.6730	3.9898e+09
 52.0669	 21.0104	 20.1246	2.6020e+09
 44.8174	 18.2016	 25.5563	3.8163e+09
 44.4623	 22.3171	 24.9002	4.1632e+09
 41.9663	 24.5924	 29.4145	5.5510e+09
 45.9874	 21.8677	 30.1061	4.5102e+09
 46.7089	 20.3338	 27.3980	5.5510e+09
 45.7031	 21.0033	 29.2446	4.3367e+09
 48.6059	 17.9532	 29.4483	5.0306e+09
 49.2270	 17.6708	 29.6637	5.8979e+09
 49.6354	 17.6028	 32.3627	3.9898e+09
 38.6446	 25.4824	 33.2965	0.0000e+00
 45.9750	 21.3412	 40.6163	4.8571e+09
 47.9190	 18.6354	 40.0996	5.3775e+09
 49.9165	 18.2655	 34.2342	4.3367e+09
 49.6930	 16.5613	 38.5589	0.0000e+00
 45.5828	 21.6520	 43.8881	5.7245e+09
 47.0278	 21.4994	 41.2931	3.6428e+09
 49.0013	 19.7593	 40.0609	5.7245e+09
 48.3097	 20.5527	 46.1265	5.0306e+09
 50.6070	 22.6942	 56.0507	0.0000e+00
 50.6231	 19.7575	 60.2194	5.5510e+09
 50.2830	 20.9771	 60.4440	5.5510e+09
 54.0820	 24.9005	  3.7913	5.2041e+09
 48.0288	 30.1856	 14.6806	0.0000e+00
 47.2302	 29.2777	 14.7912	3.9898e+09
 48.7766	 22.6832	 11.1011	4.8571e+09
 49.4238	 26.1538	 13.4348	5.3775e+09
 50.4455	 26.9299	 15.2145	6.0714e+09
 46.7490	 37.1908	 20.2006	5.7245e+09
 45.0048	 31.1937	 21.2279	5.3775e+09
 46.6076	 28.4506	 19.6054	5.7245e+09
 46.6449	 33.2753	 20.4788	4.3367e+09
 48.6336	 27.8531	 20.4412	3.4694e+09
 50.0086	 30.1200	 20.0019	4.1632e+09
 45.2121	 36.2518	 19.8506	0.0000e+00
 45.9410	 37.0885	 19.4783	3.6428e+09
 45.4692	 27.8014	 30.7730	5.2041e+09
 47.6716	 36.4758	 23.8616	5.7245e+09
 47.5824	 33.7412	 21.2227	2.7755e+09
 46.8027	 33.8780	 23.1080	5.8979e+09
 40.0769	 29.1291	 35.0422	6.4183e+09
 41.6743	 30.3270	 35.3723	4.6837e+09
 42.2041	 24.4256	 33.6254	5.0306e+09
 47.6651	 27.2012	 41.4118	4.5102e+09
 44.3575	 25.1607	 47.9615	0.0000e+00
 51.1271	 30.3602	 50.3837	4.6837e+09
 51.0765	 24.5457	 52.7159	2.7755e+09
 50.3012	 25.2382	 57.9572	5.5510e+09
 50.3662	 22.4708	 56.1237	0.0000e+00
 51.2002	 20.1868	 59.6042	0.0000e+00
 51.1495	 20.2269	 59.6453	4.6837e+09
 47.3812	 32.8090	  5.0155	3.8163e+09
 46.6009	 33.6148	  7.1927	1.2143e+09
 47.3969	 40.1314	  5.6548	1.0408e+09
 45.9278	 36.0248	  9.1660	3.6428e+09
 47.8690	 34.0639	  4.8572	4.3367e+09
 47.8750	 40.4932	  9.4606	5.7245e+09
 48.1735	 32.5950	  5.3397	0.0000e+00
 50.5961	 32.4229	  8.9183	3.9898e+09
 46.9480	 36.4201	 14.6296	5.0306e+09
 46.7392	 40.8800	 13.7286	4.6837e+09
 45.1483	 37.1497	 21.1728	0.0000e+00
 49.7474	 41.7136	 13.1920	0.0000e+00
 46.1208	 35.1604	 21.1469	0.0000e+00
 45.7600	 34.7062	 20.7089	0.0000e+00
 45.5245	 37.1730	 21.1255	0.0000e+00
 45.5065	 37.3917	 20.2738	0.0000e+00
 45.6995	 35.5121	 24.3500	5.3775e+09
 46.7807	 35.7299	 22.7513	0.0000e+00
 43.1756	 35.7351	 27.7454	5.8979e+09
 42.8696	 35.9181	 30.7880	5.2041e+09
 43.1394	 36.4378	 33.3719	5.0306e+09
 49.8373	 34.5103	 33.8894	4.8571e+09
 49.7752	 36.6423	 26.7457	3.1224e+09
 47.3088	 35.3300	 47.4216	6.0714e+09
 46.2073	 34.0143	 46.6300	5.0306e+09
 45.0096	 29.5296	 40.2133	5.3775e+09
 46.3942	 29.0162	 45.0601	4.8571e+09
 47.5078	 28.7079	 43.6166	3.2959e+09
 47.2792	 33.1732	 37.9278	6.2449e+09
 49.8491	 34.9635	 46.6417	6.2449e+09
 49.4994	 37.7772	 46.7954	4.6837e+09
 48.3961	 34.8470	 51.3526	3.6428e+09
 47.4445	 32.9275	 48.3986	5.7245e+09
 51.6096	 34.3666	 53.4231	2.4286e+09
 50.4850	 35.5729	 49.7214	5.5510e+09
 51.0292	 31.7622	 50.3546	2.2551e+09
 48.1013	 32.9066	 62.7476	5.7245e+09
 49.9767	 30.5917	 60.6084	4.6837e+09
 51.7212	 35.9843	 55.1601	3.2959e+09
 50.0573	 37.8707	  2.4624	5.8979e+09
 51.8041	 36.8119	 60.0171	4.8571e+09
 48.5247	 42.0501	 14.6562	0.0000e+00
 50.2838	 41.7232	 13.7344	0.0000e+00
 49.8902	 46.2800	 12.8826	5.8979e+09
 50.8059	 43.2454	  6.3901	3.2959e+09
 50.2188	 42.7126	 10.5190	5.5510e+09
 47.9206	 41.9440	 15.2658	0.0000e+00
 49.0973	 42.1652	 14.2496	0.0000e+00
 46.8540	 46.4172	 17.6440	3.9898e+09
 48.6093	 39.2029	 22.0391	4.1632e+09
 46.5150	 39.1007	 17.6091	5.3775e+09
 51.0039	 43.0538	 21.3540	3.9898e+09
 44.3560	 37.0903	 20.1497	0.0000e+00
 46.0941	 42.1823	 23.1877	5.3775e+09
 46.9764	 43.4655	 23.5939	3.2959e+09
 50.0757	 40.9890	 21.8947	4.3367e+09
 47.5097	 39.1635	 21.7477	0.0000e+00
 45.5930	 42.7699	 34.3534	5.0306e+09
 48.5693	 44.6063	 38.9269	6.0714e+09
 49.2077	 42.1982	 43.4845	2.9490e+09
 49.4243	 39.7329	 45.8819	5.3775e+09
 46.3388	 45.2970	 36.8690	5.3775e+09
 49.2434	 45.1237	 40.8049	4.3367e+09
 48.4049	 40.7514	 47.4322	4.3367e+09
 46.5131	 44.7905	 55.4316	5.0306e+09
 47.1079	 42.6481	 55.0705	4.1632e+09
 46.6463	 44.7480	 55.1999	2.9490e+09
 50.3016	 40.8533	 54.7183	4.8571e+09
 50.9825	 41.5256	 54.5240	5.0306e+09
 44.2074	 45.7026	 59.9284	5.5510e+09
 46.7821	 41.5354	 55.2725	4.3367e+09
 47.7199	 42.2860	  3.1475	5.2041e+09
 47.5041	 39.3938	  5.7293	6.4183e+09
 50.9291	 41.0021	 58.5043	2.6020e+09
 51.2046	 42.5135	  4.4804	5.2041e+09
 45.8644	 51.9922	 13.4984	5.2041e+09
 47.5179	 47.6659	 13.1712	5.0306e+09
 51.0825	 50.3282	  5.7798	5.3775e+09
 51.9329	 46.7299	  8.9349	5.0306e+09
 56.1595	 53.6981	  8.0432	5.0306e+09
 45.6497	 51.8049	 13.2453	0.0000e+00
 45.6644	 53.6902	 13.6063	5.2041e+09
 52.0179	 53.3089	 13.5741	4.5102e+09
 44.3366	 49.5137	 21.6445	5.2041e+09
 46.3008	 45.6969	 20.9285	4.8571e+09
 47.5775	 46.7572	 18.9744	4.5102e+09
 53.3151	 53.4176	 18.2115	4.5102e+09
 46.9635	 48.6595	 24.2538	4.8571e+09
 47.8391	 46.5608	 24.5610	3.8163e+09
